diagnosis,table,column,row,value,repair,extended_diagnosis,file_path,data_type,nullable
missing value,wm,sea_surf_temp,139,,,,/github/workspace/logsheets/filtered/water_measured.csv,XSDFloat,False
missing value,wm,sea_surf_temp,140,,,,/github/workspace/logsheets/filtered/water_measured.csv,XSDFloat,False
missing value,wm,sea_surf_temp,149,,,,/github/workspace/logsheets/filtered/water_measured.csv,XSDFloat,False
missing value,wm,sea_surf_temp,150,,,,/github/workspace/logsheets/filtered/water_measured.csv,XSDFloat,False
missing value,wm,sea_surf_temp_method,139,,,,/github/workspace/logsheets/filtered/water_measured.csv,XSDString,False
missing value,wm,sea_surf_temp_method,140,,,,/github/workspace/logsheets/filtered/water_measured.csv,XSDString,False
missing value,wm,sea_surf_temp_method,149,,,,/github/workspace/logsheets/filtered/water_measured.csv,XSDString,False
missing value,wm,sea_surf_temp_method,150,,,,/github/workspace/logsheets/filtered/water_measured.csv,XSDString,False
missing value,wm,source_mat_id,131,,,,/github/workspace/logsheets/filtered/water_measured.csv,XSDString,False
missing value,wm,source_mat_id,132,,,,/github/workspace/logsheets/filtered/water_measured.csv,XSDString,False
missing value,wm,source_mat_id,133,,,,/github/workspace/logsheets/filtered/water_measured.csv,XSDString,False
missing value,wm,source_mat_id,134,,,,/github/workspace/logsheets/filtered/water_measured.csv,XSDString,False
missing value,wm,source_mat_id,135,,,,/github/workspace/logsheets/filtered/water_measured.csv,XSDString,False
missing value,wm,source_mat_id,136,,,,/github/workspace/logsheets/filtered/water_measured.csv,XSDString,False
missing value,wm,source_mat_id,137,,,,/github/workspace/logsheets/filtered/water_measured.csv,XSDString,False
missing value,wm,source_mat_id,138,,,,/github/workspace/logsheets/filtered/water_measured.csv,XSDString,False
missing value,wm,source_mat_id,139,,,,/github/workspace/logsheets/filtered/water_measured.csv,XSDString,False
missing value,wm,source_mat_id,140,,,,/github/workspace/logsheets/filtered/water_measured.csv,XSDString,False
missing value,wm,source_mat_id,141,,,,/github/workspace/logsheets/filtered/water_measured.csv,XSDString,False
missing value,wm,source_mat_id,142,,,,/github/workspace/logsheets/filtered/water_measured.csv,XSDString,False
missing value,wm,source_mat_id,143,,,,/github/workspace/logsheets/filtered/water_measured.csv,XSDString,False
missing value,wm,source_mat_id,144,,,,/github/workspace/logsheets/filtered/water_measured.csv,XSDString,False
missing value,wm,source_mat_id,145,,,,/github/workspace/logsheets/filtered/water_measured.csv,XSDString,False
missing value,wm,source_mat_id,146,,,,/github/workspace/logsheets/filtered/water_measured.csv,XSDString,False
missing value,wm,source_mat_id,147,,,,/github/workspace/logsheets/filtered/water_measured.csv,XSDString,False
missing value,wm,source_mat_id,148,,,,/github/workspace/logsheets/filtered/water_measured.csv,XSDString,False
missing value,wm,source_mat_id,149,,,,/github/workspace/logsheets/filtered/water_measured.csv,XSDString,False
missing value,wm,source_mat_id,150,,,,/github/workspace/logsheets/filtered/water_measured.csv,XSDString,False
datatype mismatch,wo,contact_orcid,1,0000-0002-6405-1347,https://orcid.org/0000-0002-6405-1347,,/github/workspace/logsheets/filtered/water_observatory.csv,XSDAnyURI,True
datatype mismatch,wo,loc_broad_ocean_mrgid,1,2401,http://marineregions.org/mrgid/2401,,/github/workspace/logsheets/filtered/water_observatory.csv,XSDAnyURI,False
datatype mismatch,wo,loc_loc_mrgid,1,25678,http://marineregions.org/mrgid/25678,,/github/workspace/logsheets/filtered/water_observatory.csv,XSDAnyURI,False
datatype mismatch,wo,loc_regional_mrgid,1,25678,http://marineregions.org/mrgid/25678,,/github/workspace/logsheets/filtered/water_observatory.csv,XSDAnyURI,False
datatype mismatch,wo,ENA_accession_number_project,1,PRJEB64705,https://www.ebi.ac.uk/ena/browser/view/PRJEB64705,,/github/workspace/logsheets/filtered/water_observatory.csv,XSDAnyURI,False
datatype mismatch,wo,ENA_accession_number_umbrella,1,PRJEB51688,https://www.ebi.ac.uk/ena/browser/view/PRJEB51688,,/github/workspace/logsheets/filtered/water_observatory.csv,XSDAnyURI,False
